vuln_id,cve_id,patch_id,patch_name,asset_id,asset_name,system_group,service_name,cvss,exploit_probability,exploit_available,active_exploitation,asset_criticality,data_sensitivity,exposure_level,internet_facing,patch_time,patch_cost,manpower_required,remediation_effectiveness,patch_failure_risk,disruption_impact,rollback_complexity,age_days,severity_label,sla_deadline_days,days_open,dependencies,conflicts
V0133,CVE-2025-1133,P133,Security Patch 133,A005,Asset 5,DataLake,API,6.2,0.56,0,0,1,5,2,1,1.8,2505.38,5.7,0.85,0.27,0.52,0.4,327,High,6,6,,
V0134,CVE-2025-1134,P134,Security Patch 134,A026,Asset 26,DataLake,Auth,7.4,0.62,1,0,5,3,2,1,7.1,2393.63,5.1,0.77,0.41,0.11,0.14,27,Critical,30,59,,
V0135,CVE-2025-1135,P135,Security Patch 135,A007,Asset 7,DataLake,Gateway,5.9,0.2,0,0,5,2,3,1,3.7,2794.84,5.4,0.71,0.19,0.19,0.72,200,Medium,27,55,P040,
V0136,CVE-2025-1136,P136,Security Patch 136,A049,Asset 49,ERP,Auth,7.8,0.74,0,0,2,1,5,0,4.4,1013.43,1.5,0.72,0.23,0.48,0.7,10,Low,23,43,,
V0137,CVE-2025-1137,P137,Security Patch 137,A014,Asset 14,Endpoints,API,8.6,0.74,0,0,4,1,5,0,3.3,4508.06,0.9,0.86,0.03,0.4,0.27,216,High,42,43,P085,
V0138,CVE-2025-1138,P138,Security Patch 138,A060,Asset 60,OT,Web,4.6,0.15,0,0,2,3,4,1,7.2,4700.67,4.1,0.61,0.12,0.28,0.6,251,High,21,14,,
V0139,CVE-2025-1139,P139,Security Patch 139,A028,Asset 28,Cloud,Database,6.9,0.66,0,0,2,4,5,0,3.9,4115.6,2.0,0.86,0.33,0.07,0.66,99,Low,40,4,,
V0140,CVE-2025-1140,P140,Security Patch 140,A034,Asset 34,OT,Payment,6.9,0.37,1,0,1,5,4,1,5.1,2400.86,4.3,0.6,0.4,0.17,0.32,385,High,39,1,,
V0141,CVE-2025-1141,P141,Security Patch 141,A053,Asset 53,ERP,Auth,7.4,0.81,1,0,4,5,4,0,4.9,2340.01,1.0,0.85,0.29,0.44,0.33,53,Low,43,39,,
V0142,CVE-2025-1142,P142,Security Patch 142,A048,Asset 48,CRM,API,4.4,0.55,0,1,3,2,2,0,1.3,2263.23,3.6,0.76,0.08,0.25,0.44,228,Medium,26,30,,P092
V0143,CVE-2025-1143,P143,Security Patch 143,A005,Asset 5,CRM,Web,7.7,0.47,1,0,1,3,2,1,3.4,387.71,1.9,0.62,0.19,0.29,0.55,190,Medium,42,56,,
V0144,CVE-2025-1144,P144,Security Patch 144,A025,Asset 25,ERP,Database,9.0,0.43,1,1,3,4,3,0,2.3,3689.68,3.1,0.9,0.36,0.1,0.55,411,Critical,39,9,P099,
V0145,CVE-2025-1145,P145,Security Patch 145,A037,Asset 37,ERP,Payment,4.3,0.68,1,0,2,1,2,1,6.5,1101.7,0.8,0.84,0.29,0.59,0.52,397,Medium,24,32,,
V0146,CVE-2025-1146,P146,Security Patch 146,A002,Asset 2,Cloud,Web,9.7,0.26,1,0,4,4,4,0,4.8,4342.47,1.5,0.77,0.33,0.32,0.71,37,Low,34,13,P007,P058
V0147,CVE-2025-1147,P147,Security Patch 147,A029,Asset 29,CRM,API,6.1,0.55,1,1,3,3,3,0,4.9,429.16,4.5,0.59,0.22,0.43,0.29,215,Low,9,41,P074,
V0148,CVE-2025-1148,P148,Security Patch 148,A035,Asset 35,Endpoints,Web,9.4,0.52,1,0,5,5,5,1,4.1,4105.66,1.4,0.87,0.22,0.57,0.23,26,Medium,11,25,,
V0149,CVE-2025-1149,P149,Security Patch 149,A060,Asset 60,Endpoints,API,8.3,0.59,0,1,3,2,2,0,0.6,2450.55,4.6,0.64,0.37,0.22,0.62,239,Critical,40,23,P085,
V0150,CVE-2025-1150,P150,Security Patch 150,A004,Asset 4,OT,Gateway,5.6,0.42,1,0,3,2,1,0,5.3,4612.93,4.3,0.83,0.06,0.63,0.32,323,Medium,40,18,,
V0151,CVE-2025-1151,P151,Security Patch 151,A046,Asset 46,DataLake,Auth,8.0,0.66,0,0,2,3,4,1,7.2,1866.13,3.8,0.81,0.04,0.09,0.47,290,Critical,24,53,,
V0152,CVE-2025-1152,P152,Security Patch 152,A022,Asset 22,CRM,Database,6.7,0.29,1,1,1,1,2,1,5.9,4841.23,2.9,0.59,0.32,0.53,0.43,322,Medium,8,2,,
V0153,CVE-2025-1153,P153,Security Patch 153,A059,Asset 59,DataLake,Payment,9.3,0.92,0,1,1,1,1,0,0.7,3481.01,1.4,0.92,0.16,0.09,0.23,388,Critical,11,20,P146,
V0154,CVE-2025-1154,P154,Security Patch 154,A022,Asset 22,Endpoints,Auth,5.6,0.43,1,0,4,5,3,0,5.7,600.18,3.3,0.61,0.33,0.33,0.73,228,Low,14,8,,
V0155,CVE-2025-1155,P155,Security Patch 155,A053,Asset 53,ERP,Database,7.8,0.86,1,0,2,1,5,1,3.0,1443.1,1.9,0.95,0.36,0.11,0.1,181,Critical,40,41,P136,
V0156,CVE-2025-1156,P156,Security Patch 156,A040,Asset 40,Endpoints,Auth,7.2,0.6,0,1,5,1,5,0,0.7,2487.88,4.2,0.69,0.4,0.35,0.12,343,High,14,28,P087,
V0157,CVE-2025-1157,P157,Security Patch 157,A025,Asset 25,Cloud,Database,8.1,0.22,1,0,3,3,2,1,5.5,3153.5,4.5,0.87,0.28,0.47,0.56,198,High,27,51,,
V0158,CVE-2025-1158,P158,Security Patch 158,A048,Asset 48,DataLake,Auth,9.7,0.68,1,0,2,1,3,1,3.6,1671.64,5.4,0.82,0.02,0.19,0.25,90,High,32,0,P076,
V0159,CVE-2025-1159,P159,Security Patch 159,A032,Asset 32,OT,Web,5.5,0.71,0,0,5,5,1,1,3.5,3387.9,5.3,0.83,0.1,0.49,0.07,33,Critical,9,51,P092,P050
V0160,CVE-2025-1160,P160,Security Patch 160,A001,Asset 1,OT,Auth,4.1,0.8,1,1,4,4,2,0,7.1,1748.93,3.1,0.72,0.09,0.3,0.56,238,Medium,43,53,P072,
V0161,CVE-2025-1161,P161,Security Patch 161,A042,Asset 42,Endpoints,Auth,8.0,0.92,1,1,2,4,5,0,6.7,3883.56,0.9,0.66,0.17,0.39,0.36,202,Low,11,18,,P102
V0162,CVE-2025-1162,P162,Security Patch 162,A018,Asset 18,DataLake,Auth,4.3,0.42,1,1,1,4,2,1,0.8,4204.65,2.3,0.81,0.04,0.35,0.39,191,Critical,37,27,,P156
V0163,CVE-2025-1163,P163,Security Patch 163,A055,Asset 55,CRM,Database,6.1,0.94,1,1,3,4,1,0,3.6,2847.77,5.1,0.91,0.28,0.41,0.21,139,Medium,27,21,,
V0164,CVE-2025-1164,P164,Security Patch 164,A034,Asset 34,Cloud,API,9.7,0.73,1,0,5,2,1,0,2.5,2903.44,1.4,0.92,0.36,0.53,0.37,160,Critical,23,7,P088,
V0165,CVE-2025-1165,P165,Security Patch 165,A035,Asset 35,CRM,Gateway,5.2,0.2,1,0,5,2,5,1,0.8,3714.69,2.0,0.73,0.26,0.65,0.29,360,Medium,8,10,,P009
V0166,CVE-2025-1166,P166,Security Patch 166,A036,Asset 36,Cloud,Gateway,5.8,0.78,1,1,5,3,3,0,6.4,3319.12,2.0,0.88,0.03,0.12,0.39,248,Critical,7,1,P123,
V0167,CVE-2025-1167,P167,Security Patch 167,A007,Asset 7,DataLake,Auth,7.7,0.26,0,1,2,5,2,1,6.6,3578.15,1.7,0.7,0.12,0.35,0.29,162,High,28,16,,
V0168,CVE-2025-1168,P168,Security Patch 168,A014,Asset 14,Cloud,Payment,8.1,0.45,1,1,1,1,1,0,0.7,3694.21,5.3,0.76,0.32,0.2,0.15,353,Medium,13,11,,
V0169,CVE-2025-1169,P169,Security Patch 169,A007,Asset 7,Cloud,Database,9.6,0.69,0,0,1,4,5,1,3.0,2019.04,4.1,0.68,0.2,0.2,0.43,146,Critical,32,57,,
V0170,CVE-2025-1170,P170,Security Patch 170,A039,Asset 39,DataLake,Database,9.0,0.35,0,0,1,2,5,0,2.3,1435.55,1.3,0.61,0.41,0.42,0.48,15,Critical,43,38,,P029
V0171,CVE-2025-1171,P171,Security Patch 171,A008,Asset 8,ERP,Database,9.5,0.36,1,1,5,4,1,1,7.4,1623.22,2.9,0.78,0.39,0.06,0.44,377,Low,42,54,,
V0172,CVE-2025-1172,P172,Security Patch 172,A035,Asset 35,CRM,API,5.8,0.96,1,1,1,1,2,0,1.0,456.64,5.8,0.91,0.18,0.37,0.17,342,Low,26,0,P047,
V0173,CVE-2025-1173,P173,Security Patch 173,A036,Asset 36,Endpoints,Auth,7.6,0.63,0,0,1,3,3,1,6.0,1573.47,3.3,0.84,0.19,0.46,0.33,317,Critical,25,14,P143,
V0174,CVE-2025-1174,P174,Security Patch 174,A033,Asset 33,Cloud,Payment,9.9,0.61,0,0,1,1,4,1,1.2,1438.72,2.8,0.87,0.13,0.55,0.17,270,Medium,9,7,,
V0175,CVE-2025-1175,P175,Security Patch 175,A011,Asset 11,OT,Web,7.0,0.22,1,0,3,5,5,0,1.9,2662.62,1.6,0.81,0.41,0.52,0.28,403,High,30,41,P059,
V0176,CVE-2025-1176,P176,Security Patch 176,A035,Asset 35,OT,Gateway,7.0,0.64,1,0,3,3,5,1,1.2,1639.18,3.6,0.67,0.31,0.14,0.73,412,Low,26,35,P119,
V0177,CVE-2025-1177,P177,Security Patch 177,A047,Asset 47,Endpoints,Payment,6.3,0.55,1,0,2,3,4,1,6.7,5162.91,1.2,0.98,0.2,0.17,0.27,248,High,18,51,,
V0178,CVE-2025-1178,P178,Security Patch 178,A058,Asset 58,Endpoints,Auth,6.7,0.25,0,0,5,2,5,0,2.8,5118.57,4.8,0.95,0.08,0.1,0.22,81,Medium,41,13,,
V0179,CVE-2025-1179,P179,Security Patch 179,A014,Asset 14,Cloud,Database,9.6,0.71,0,0,5,1,1,0,5.7,4523.02,2.9,0.7,0.15,0.21,0.44,373,Low,32,31,P099,
V0180,CVE-2025-1180,P180,Security Patch 180,A033,Asset 33,DataLake,Web,5.4,0.89,1,0,5,4,4,1,5.2,1787.22,2.0,0.84,0.4,0.09,0.38,329,Critical,27,11,,
