vuln_id,cve_id,patch_id,patch_name,asset_id,asset_name,system_group,service_name,cvss,exploit_probability,exploit_available,active_exploitation,asset_criticality,data_sensitivity,exposure_level,internet_facing,patch_time,patch_cost,manpower_required,remediation_effectiveness,patch_failure_risk,disruption_impact,rollback_complexity,age_days,severity_label,sla_deadline_days,days_open,dependencies,conflicts
V0133,CVE-2025-1133,P133,Security Patch 133,A040,Asset 40,ERP,Database,5.8,0.29,1,0,4,2,5,1,4.7,2798.2,0.6,0.71,0.39,0.33,0.39,126,Critical,30,35,P128,
V0134,CVE-2025-1134,P134,Security Patch 134,A032,Asset 32,CRM,Database,8.4,0.2,0,0,5,3,3,1,7.1,4031.14,3.4,0.62,0.22,0.55,0.23,176,High,29,40,P011,
V0135,CVE-2025-1135,P135,Security Patch 135,A062,Asset 62,Endpoints,Web,5.8,0.2,0,0,2,3,5,1,3.1,1831.01,5.3,0.72,0.09,0.53,0.28,147,Low,39,2,,P008
V0136,CVE-2025-1136,P136,Security Patch 136,A024,Asset 24,Cloud,Gateway,5.8,0.71,1,0,2,5,3,1,6.0,3849.99,5.9,0.61,0.23,0.34,0.26,238,Critical,39,47,P085,
V0137,CVE-2025-1137,P137,Security Patch 137,A031,Asset 31,CRM,Gateway,8.4,0.8,0,0,3,5,5,1,5.9,4941.13,5.5,0.89,0.03,0.57,0.33,8,High,23,24,,
V0138,CVE-2025-1138,P138,Security Patch 138,A043,Asset 43,CRM,Gateway,8.1,0.31,0,0,3,5,5,0,2.5,889.95,3.7,0.67,0.38,0.55,0.71,97,Critical,31,25,,
V0139,CVE-2025-1139,P139,Security Patch 139,A059,Asset 59,DataLake,Gateway,7.9,0.21,0,0,2,1,1,0,2.7,4590.83,3.1,0.68,0.07,0.35,0.57,174,Critical,41,50,,
V0140,CVE-2025-1140,P140,Security Patch 140,A044,Asset 44,DataLake,Database,9.2,0.68,1,0,3,4,2,0,6.0,510.8,2.0,0.89,0.42,0.1,0.51,389,Low,11,8,P022,
V0141,CVE-2025-1141,P141,Security Patch 141,A017,Asset 17,ERP,API,7.0,0.52,0,0,1,4,3,0,3.7,3205.93,2.9,0.92,0.15,0.39,0.68,258,Critical,16,56,,P050
V0142,CVE-2025-1142,P142,Security Patch 142,A026,Asset 26,DataLake,Web,9.2,0.56,1,0,2,2,2,0,2.8,4545.26,5.7,0.79,0.13,0.37,0.13,326,High,40,54,,
V0143,CVE-2025-1143,P143,Security Patch 143,A038,Asset 38,OT,Payment,4.1,0.38,1,1,3,4,5,1,5.9,4803.77,6.0,0.95,0.25,0.16,0.36,67,Critical,11,17,,
V0144,CVE-2025-1144,P144,Security Patch 144,A014,Asset 14,DataLake,Gateway,5.5,0.2,1,1,1,3,2,0,3.8,1575.65,5.4,0.94,0.08,0.12,0.12,109,Critical,37,21,P001,
V0145,CVE-2025-1145,P145,Security Patch 145,A007,Asset 7,Cloud,Payment,8.8,0.34,0,1,1,1,4,0,4.6,3228.88,3.3,0.64,0.29,0.6,0.4,180,High,41,33,,
V0146,CVE-2025-1146,P146,Security Patch 146,A002,Asset 2,Cloud,API,6.2,0.89,1,0,1,4,4,1,2.1,2855.84,2.7,0.91,0.34,0.27,0.36,418,Critical,25,19,P071,
V0147,CVE-2025-1147,P147,Security Patch 147,A044,Asset 44,Cloud,Web,8.7,0.91,0,0,1,3,3,1,5.5,4054.48,1.2,0.67,0.22,0.58,0.08,285,Low,35,37,,
V0148,CVE-2025-1148,P148,Security Patch 148,A019,Asset 19,ERP,Database,9.2,0.24,0,0,1,4,5,1,3.3,3061.2,3.5,0.59,0.11,0.18,0.05,218,Medium,32,59,P075,
V0149,CVE-2025-1149,P149,Security Patch 149,A033,Asset 33,Endpoints,API,9.6,0.8,1,0,1,4,5,0,4.1,4385.21,0.9,0.68,0.37,0.44,0.15,145,High,31,11,,
V0150,CVE-2025-1150,P150,Security Patch 150,A056,Asset 56,OT,Auth,5.0,0.87,1,1,1,1,3,1,1.6,4599.92,2.9,0.89,0.34,0.08,0.37,238,Low,8,47,,
V0151,CVE-2025-1151,P151,Security Patch 151,A007,Asset 7,CRM,Gateway,4.5,0.67,0,0,2,2,3,1,1.2,4842.3,5.1,0.76,0.21,0.14,0.44,237,High,30,32,P148,
V0152,CVE-2025-1152,P152,Security Patch 152,A002,Asset 2,ERP,Database,9.3,0.87,1,1,2,4,3,0,0.6,4101.69,0.9,0.89,0.2,0.58,0.38,166,Low,20,53,P028,
V0153,CVE-2025-1153,P153,Security Patch 153,A033,Asset 33,Cloud,API,5.3,0.48,0,0,2,5,4,0,6.9,2534.96,5.1,0.67,0.08,0.39,0.68,197,High,18,29,,
V0154,CVE-2025-1154,P154,Security Patch 154,A020,Asset 20,Endpoints,API,9.0,0.36,1,0,5,2,2,0,3.0,287.09,5.2,0.6,0.28,0.29,0.13,333,Medium,13,45,P015,
V0155,CVE-2025-1155,P155,Security Patch 155,A036,Asset 36,ERP,Payment,9.6,0.97,1,0,4,2,3,0,3.8,631.56,5.5,0.89,0.03,0.12,0.08,208,Low,10,10,P035,
V0156,CVE-2025-1156,P156,Security Patch 156,A059,Asset 59,OT,Web,7.5,0.98,1,0,5,3,3,0,6.7,3160.0,0.9,0.63,0.1,0.3,0.06,174,Medium,32,36,P064,
V0157,CVE-2025-1157,P157,Security Patch 157,A007,Asset 7,OT,Web,9.2,0.24,0,0,3,4,2,0,5.3,2790.43,4.9,0.89,0.31,0.2,0.72,156,Critical,30,47,P143,
V0158,CVE-2025-1158,P158,Security Patch 158,A042,Asset 42,CRM,Database,9.0,0.47,1,1,1,3,3,1,3.2,3424.11,5.1,0.91,0.04,0.23,0.55,7,Medium,11,53,,
V0159,CVE-2025-1159,P159,Security Patch 159,A026,Asset 26,CRM,API,8.6,0.95,1,0,1,3,2,1,6.2,2021.69,5.2,0.64,0.33,0.47,0.09,183,Medium,11,41,,
V0160,CVE-2025-1160,P160,Security Patch 160,A038,Asset 38,CRM,Web,7.3,0.27,0,0,2,1,5,0,7.3,5475.61,5.0,0.98,0.05,0.36,0.54,191,High,20,42,P098,
V0161,CVE-2025-1161,P161,Security Patch 161,A019,Asset 19,DataLake,Web,8.9,0.54,1,0,5,3,3,0,0.6,743.08,2.6,0.96,0.06,0.48,0.09,359,Critical,8,50,P034,
V0162,CVE-2025-1162,P162,Security Patch 162,A038,Asset 38,Cloud,Database,9.2,0.58,0,0,4,5,2,1,2.0,1755.21,4.7,0.82,0.37,0.52,0.41,220,Medium,22,36,,
V0163,CVE-2025-1163,P163,Security Patch 163,A061,Asset 61,ERP,Gateway,7.4,0.41,1,0,4,2,1,1,5.9,4440.97,3.0,0.89,0.31,0.43,0.42,419,High,32,7,,
V0164,CVE-2025-1164,P164,Security Patch 164,A026,Asset 26,DataLake,Auth,4.3,0.43,1,0,1,1,2,0,1.0,2448.94,5.9,0.81,0.34,0.12,0.27,17,Critical,35,44,P138,
V0165,CVE-2025-1165,P165,Security Patch 165,A046,Asset 46,CRM,Database,5.0,0.53,1,0,2,2,4,0,5.7,2146.7,4.8,0.93,0.1,0.07,0.22,257,Critical,9,15,P064,
V0166,CVE-2025-1166,P166,Security Patch 166,A007,Asset 7,OT,Payment,4.1,0.32,1,0,5,1,5,0,7.5,5096.86,2.7,0.89,0.09,0.19,0.18,168,Medium,14,25,,
V0167,CVE-2025-1167,P167,Security Patch 167,A024,Asset 24,Cloud,API,8.5,0.87,1,1,5,3,3,0,7.2,5065.84,4.2,0.84,0.24,0.12,0.73,419,High,43,35,,
V0168,CVE-2025-1168,P168,Security Patch 168,A012,Asset 12,DataLake,Database,8.5,0.3,1,0,2,1,5,0,6.6,1248.68,4.4,0.77,0.34,0.47,0.7,309,High,14,2,,
V0169,CVE-2025-1169,P169,Security Patch 169,A001,Asset 1,CRM,Web,4.8,0.57,1,0,1,4,2,1,5.0,4756.19,0.8,0.8,0.04,0.61,0.39,45,Low,32,10,P161,
V0170,CVE-2025-1170,P170,Security Patch 170,A056,Asset 56,DataLake,API,8.1,0.35,1,0,2,4,5,0,2.4,4101.09,3.8,0.81,0.25,0.47,0.65,220,Low,16,2,,
V0171,CVE-2025-1171,P171,Security Patch 171,A060,Asset 60,Endpoints,API,8.1,0.79,0,1,1,4,3,0,3.6,1702.61,3.7,0.96,0.37,0.4,0.43,62,High,9,56,,
V0172,CVE-2025-1172,P172,Security Patch 172,A001,Asset 1,ERP,Payment,8.1,0.65,1,1,3,1,3,0,7.1,309.73,1.0,0.8,0.14,0.6,0.72,163,High,16,0,,
V0173,CVE-2025-1173,P173,Security Patch 173,A063,Asset 63,OT,Auth,4.8,0.77,1,0,4,5,1,1,4.4,1786.25,2.5,0.71,0.12,0.44,0.5,4,Low,29,49,,P037
V0174,CVE-2025-1174,P174,Security Patch 174,A054,Asset 54,DataLake,Gateway,8.9,0.19,0,0,1,4,4,1,4.5,4132.56,3.2,0.69,0.07,0.45,0.56,322,Critical,7,37,,
V0175,CVE-2025-1175,P175,Security Patch 175,A057,Asset 57,Endpoints,Auth,4.4,0.29,0,0,2,4,2,0,5.2,807.34,0.8,0.81,0.18,0.46,0.22,241,High,22,50,P115,
V0176,CVE-2025-1176,P176,Security Patch 176,A061,Asset 61,CRM,Web,9.5,0.39,1,1,3,4,4,1,4.8,417.15,2.7,0.73,0.38,0.16,0.09,35,Low,32,46,P093,
V0177,CVE-2025-1177,P177,Security Patch 177,A044,Asset 44,Endpoints,Payment,5.2,0.25,1,1,4,4,4,0,4.3,2262.7,4.3,0.97,0.02,0.46,0.44,226,Low,23,30,P047,
V0178,CVE-2025-1178,P178,Security Patch 178,A010,Asset 10,CRM,Payment,6.3,0.86,0,0,2,2,3,1,0.9,4409.28,0.5,0.65,0.21,0.42,0.58,375,Low,20,12,,
V0179,CVE-2025-1179,P179,Security Patch 179,A064,Asset 64,Cloud,Gateway,6.6,0.84,0,0,2,4,3,0,4.6,5438.35,2.0,0.82,0.28,0.17,0.65,268,High,27,47,,
V0180,CVE-2025-1180,P180,Security Patch 180,A042,Asset 42,OT,Gateway,4.4,0.39,0,0,3,5,4,1,7.2,4367.59,4.9,0.85,0.39,0.51,0.08,223,High,27,14,,
V0181,CVE-2025-1181,P181,Security Patch 181,A025,Asset 25,ERP,Gateway,6.6,0.33,0,1,2,5,3,1,4.4,1003.76,1.9,0.65,0.28,0.29,0.32,194,Critical,7,51,,
V0182,CVE-2025-1182,P182,Security Patch 182,A037,Asset 37,OT,Web,6.5,0.23,0,1,2,4,5,1,5.1,1924.06,0.8,0.79,0.22,0.62,0.43,50,Critical,37,8,P024,
V0183,CVE-2025-1183,P183,Security Patch 183,A061,Asset 61,DataLake,Payment,6.7,0.2,0,0,5,4,4,0,6.3,982.05,5.2,0.93,0.18,0.47,0.6,389,Medium,8,15,P056,
V0184,CVE-2025-1184,P184,Security Patch 184,A066,Asset 66,CRM,API,6.3,0.21,0,0,4,3,5,0,5.5,3069.84,1.5,0.6,0.38,0.43,0.56,388,Low,8,20,,
V0185,CVE-2025-1185,P185,Security Patch 185,A004,Asset 4,CRM,Auth,9.2,0.77,1,0,1,4,4,1,6.2,5008.42,1.3,0.75,0.06,0.14,0.68,280,Critical,15,15,P005,
V0186,CVE-2025-1186,P186,Security Patch 186,A001,Asset 1,Endpoints,Payment,8.7,0.8,1,0,3,1,4,0,1.4,1762.34,0.6,0.9,0.24,0.39,0.34,412,High,28,50,,
V0187,CVE-2025-1187,P187,Security Patch 187,A036,Asset 36,CRM,API,4.5,0.47,1,0,2,5,3,1,6.0,4325.3,3.9,0.97,0.41,0.48,0.22,196,Medium,35,40,,P104
V0188,CVE-2025-1188,P188,Security Patch 188,A044,Asset 44,Endpoints,Gateway,8.7,0.41,0,0,4,3,3,1,1.0,1831.46,4.4,0.92,0.29,0.25,0.74,309,Medium,33,36,,
V0189,CVE-2025-1189,P189,Security Patch 189,A039,Asset 39,DataLake,API,5.6,0.71,1,0,4,4,5,1,7.0,4363.58,3.5,0.95,0.11,0.24,0.17,95,Low,23,22,P115,
V0190,CVE-2025-1190,P190,Security Patch 190,A040,Asset 40,Cloud,Database,5.0,0.53,0,1,3,5,1,0,4.3,895.74,4.8,0.86,0.34,0.45,0.17,24,Critical,20,40,P151,
V0191,CVE-2025-1191,P191,Security Patch 191,A032,Asset 32,ERP,Web,8.7,0.86,0,0,2,4,2,1,5.3,4540.19,4.6,0.66,0.14,0.43,0.63,358,Low,19,54,,
V0192,CVE-2025-1192,P192,Security Patch 192,A034,Asset 34,ERP,Payment,5.9,0.38,1,0,2,1,5,1,2.0,5028.09,4.1,0.67,0.23,0.15,0.36,211,Medium,36,50,P080,
V0193,CVE-2025-1193,P193,Security Patch 193,A063,Asset 63,Cloud,Auth,8.5,0.53,1,0,4,2,5,0,3.7,3691.8,0.6,0.68,0.04,0.62,0.25,402,Medium,35,51,,
V0194,CVE-2025-1194,P194,Security Patch 194,A059,Asset 59,OT,API,7.8,0.54,1,0,2,4,4,1,6.7,1965.99,2.4,0.97,0.36,0.47,0.61,20,Critical,14,0,P182,P082
V0195,CVE-2025-1195,P195,Security Patch 195,A065,Asset 65,DataLake,Payment,6.2,0.56,1,0,1,1,4,0,1.8,1414.05,4.1,0.77,0.38,0.45,0.61,395,Low,15,39,P012,
V0196,CVE-2025-1196,P196,Security Patch 196,A047,Asset 47,OT,Gateway,7.5,0.83,1,1,2,5,2,0,7.0,1888.05,4.9,0.82,0.23,0.64,0.18,408,Critical,38,4,P139,
V0197,CVE-2025-1197,P197,Security Patch 197,A005,Asset 5,OT,Auth,8.8,0.31,1,0,4,1,5,0,1.5,2230.45,5.2,0.7,0.1,0.5,0.47,66,Critical,34,52,,P163
V0198,CVE-2025-1198,P198,Security Patch 198,A033,Asset 33,Endpoints,API,9.8,0.67,1,1,1,2,1,1,7.3,3002.45,2.7,0.62,0.22,0.45,0.58,344,Critical,12,47,,
V0199,CVE-2025-1199,P199,Security Patch 199,A059,Asset 59,CRM,Web,9.1,0.17,0,0,2,3,1,1,5.1,3206.49,2.6,0.7,0.16,0.07,0.2,141,Medium,14,27,P085,
V0200,CVE-2025-1200,P200,Security Patch 200,A013,Asset 13,DataLake,Database,6.1,0.63,1,1,4,2,3,1,5.2,2744.39,4.7,0.87,0.18,0.12,0.51,341,High,18,26,,
