vuln_id,cve_id,patch_id,patch_name,asset_id,asset_name,system_group,service_name,cvss,exploit_probability,exploit_available,active_exploitation,asset_criticality,data_sensitivity,exposure_level,internet_facing,patch_time,patch_cost,manpower_required,remediation_effectiveness,patch_failure_risk,disruption_impact,rollback_complexity,age_days,severity_label,sla_deadline_days,days_open,dependencies,conflicts
V0133,CVE-2025-1133,P133,Security Patch 133,A085,Asset 85,Cloud,API,5.6,0.74,0,0,3,5,4,1,7.1,594.64,5.2,0.78,0.36,0.07,0.52,266,Low,40,25,,
V0134,CVE-2025-1134,P134,Security Patch 134,A073,Asset 73,OT,Database,9.0,0.75,0,0,2,1,4,0,7.1,4072.36,4.1,0.89,0.22,0.3,0.49,112,Critical,7,9,,
V0135,CVE-2025-1135,P135,Security Patch 135,A008,Asset 8,OT,Gateway,6.0,0.58,1,0,3,3,3,1,5.8,3060.14,0.9,0.87,0.2,0.16,0.43,284,Medium,41,19,,P040
V0136,CVE-2025-1136,P136,Security Patch 136,A079,Asset 79,CRM,Web,5.2,0.92,0,1,5,3,4,1,1.6,1118.61,3.8,0.98,0.35,0.23,0.22,212,Medium,8,57,,
V0137,CVE-2025-1137,P137,Security Patch 137,A097,Asset 97,Endpoints,Auth,7.5,0.5,0,0,3,3,5,1,1.1,2773.22,6.0,0.73,0.38,0.45,0.28,221,High,8,46,,
V0138,CVE-2025-1138,P138,Security Patch 138,A014,Asset 14,OT,API,9.1,0.86,1,0,4,2,3,1,0.9,5344.94,4.8,0.81,0.29,0.17,0.69,31,Critical,41,20,,
V0139,CVE-2025-1139,P139,Security Patch 139,A054,Asset 54,Endpoints,Payment,9.1,0.69,0,0,3,1,5,1,6.2,657.03,2.4,0.89,0.21,0.5,0.44,372,Medium,29,3,,
V0140,CVE-2025-1140,P140,Security Patch 140,A013,Asset 13,OT,Auth,6.0,0.22,0,0,2,4,4,1,6.8,363.46,5.1,0.84,0.04,0.34,0.16,72,Medium,32,57,,P069
V0141,CVE-2025-1141,P141,Security Patch 141,A047,Asset 47,ERP,Gateway,6.4,0.38,0,0,5,3,1,0,1.3,1129.74,4.1,0.66,0.35,0.11,0.22,166,Medium,12,56,,
V0142,CVE-2025-1142,P142,Security Patch 142,A015,Asset 15,CRM,Web,4.3,0.51,1,0,2,4,2,0,4.2,2411.03,1.6,0.67,0.1,0.1,0.48,296,Medium,25,0,,
V0143,CVE-2025-1143,P143,Security Patch 143,A038,Asset 38,Cloud,Payment,6.0,0.63,1,0,1,5,4,0,3.8,4202.06,2.4,0.97,0.09,0.06,0.2,303,Medium,6,35,,
V0144,CVE-2025-1144,P144,Security Patch 144,A087,Asset 87,DataLake,Auth,9.6,0.38,1,1,3,2,5,0,3.4,3684.62,5.4,0.89,0.37,0.2,0.13,191,Medium,8,27,P001,
V0145,CVE-2025-1145,P145,Security Patch 145,A070,Asset 70,OT,Auth,7.4,0.59,0,0,4,5,5,0,6.8,1309.26,4.6,0.63,0.27,0.6,0.21,121,Critical,9,17,P031,P056
V0146,CVE-2025-1146,P146,Security Patch 146,A004,Asset 4,DataLake,Web,7.1,0.57,1,0,4,2,4,1,6.5,3782.45,0.7,0.62,0.33,0.21,0.67,362,Critical,24,5,,P054
V0147,CVE-2025-1147,P147,Security Patch 147,A008,Asset 8,Cloud,Web,6.5,0.74,0,0,2,1,1,0,7.1,4454.22,2.2,0.95,0.17,0.24,0.61,146,Medium,34,4,P146,
V0148,CVE-2025-1148,P148,Security Patch 148,A082,Asset 82,Cloud,Gateway,8.0,0.51,0,1,4,4,2,1,5.0,4070.35,0.8,0.69,0.37,0.24,0.15,199,Medium,16,53,,
V0149,CVE-2025-1149,P149,Security Patch 149,A057,Asset 57,CRM,Web,8.5,0.68,1,1,4,1,2,0,7.4,3076.35,4.6,0.84,0.21,0.1,0.37,92,Critical,24,50,,
V0150,CVE-2025-1150,P150,Security Patch 150,A062,Asset 62,Endpoints,Payment,6.2,0.36,1,1,3,1,5,0,3.3,4440.45,3.1,0.81,0.37,0.16,0.11,348,Low,21,3,,
V0151,CVE-2025-1151,P151,Security Patch 151,A084,Asset 84,DataLake,Web,7.8,0.27,0,0,3,3,2,1,4.8,5481.0,5.4,0.86,0.04,0.17,0.23,208,Critical,30,57,,
V0152,CVE-2025-1152,P152,Security Patch 152,A074,Asset 74,DataLake,Payment,4.2,0.9,1,0,3,5,2,1,1.7,3722.56,4.4,0.62,0.25,0.58,0.22,70,Low,35,58,,
V0153,CVE-2025-1153,P153,Security Patch 153,A047,Asset 47,Cloud,Web,9.8,0.85,1,1,1,1,2,0,6.3,5377.79,3.7,0.95,0.28,0.47,0.69,103,Critical,17,1,,
V0154,CVE-2025-1154,P154,Security Patch 154,A078,Asset 78,OT,Database,6.0,0.32,0,1,3,4,4,1,2.2,4002.54,3.5,0.85,0.17,0.08,0.2,316,Medium,37,6,P149,
V0155,CVE-2025-1155,P155,Security Patch 155,A012,Asset 12,DataLake,Payment,5.9,0.78,0,0,4,2,2,0,6.6,4069.51,4.1,0.78,0.17,0.28,0.08,78,High,14,1,P098,P073
V0156,CVE-2025-1156,P156,Security Patch 156,A089,Asset 89,DataLake,Database,7.5,0.84,0,0,3,4,2,0,7.1,2780.08,3.5,0.63,0.05,0.43,0.34,418,High,22,7,,P051
V0157,CVE-2025-1157,P157,Security Patch 157,A035,Asset 35,DataLake,Web,5.1,0.24,1,0,2,3,2,0,3.3,1790.99,3.2,0.58,0.39,0.14,0.46,78,Low,44,49,,P096
V0158,CVE-2025-1158,P158,Security Patch 158,A053,Asset 53,OT,Gateway,5.3,0.41,1,0,2,1,3,1,2.5,5216.11,2.4,0.94,0.03,0.59,0.2,104,Critical,14,30,,
V0159,CVE-2025-1159,P159,Security Patch 159,A005,Asset 5,OT,Payment,8.7,0.34,0,0,4,4,3,1,0.5,2952.1,3.1,0.79,0.17,0.41,0.49,149,Critical,7,14,,P096
V0160,CVE-2025-1160,P160,Security Patch 160,A037,Asset 37,Endpoints,API,4.5,0.95,1,1,4,4,2,0,1.2,514.49,4.6,0.88,0.4,0.45,0.3,104,Critical,40,45,P010,
V0161,CVE-2025-1161,P161,Security Patch 161,A028,Asset 28,OT,API,9.6,0.29,0,0,4,3,2,1,6.8,2937.12,2.9,0.78,0.07,0.32,0.7,292,Medium,25,12,P046,
V0162,CVE-2025-1162,P162,Security Patch 162,A016,Asset 16,Cloud,Auth,5.7,0.3,0,0,3,1,5,0,2.9,2815.22,1.1,0.58,0.08,0.64,0.09,55,Low,14,43,P145,
V0163,CVE-2025-1163,P163,Security Patch 163,A037,Asset 37,Endpoints,Database,9.6,0.91,1,0,1,3,3,0,4.3,4221.4,1.0,0.69,0.41,0.38,0.75,260,Medium,12,14,,
V0164,CVE-2025-1164,P164,Security Patch 164,A093,Asset 93,DataLake,Web,6.9,0.63,1,1,2,2,2,0,5.6,4754.13,3.7,0.72,0.24,0.28,0.06,248,Medium,15,26,P134,
V0165,CVE-2025-1165,P165,Security Patch 165,A066,Asset 66,Endpoints,API,6.1,0.93,0,0,4,3,4,1,5.0,4704.44,5.1,0.68,0.07,0.54,0.38,373,Medium,26,28,,
V0166,CVE-2025-1166,P166,Security Patch 166,A099,Asset 99,DataLake,Web,6.2,0.86,1,0,2,4,3,0,7.4,4586.44,3.3,0.66,0.15,0.26,0.72,70,Low,43,34,,
V0167,CVE-2025-1167,P167,Security Patch 167,A056,Asset 56,Cloud,API,9.7,0.65,1,0,4,5,5,0,1.3,485.93,4.7,0.76,0.31,0.43,0.64,333,Critical,44,18,,
V0168,CVE-2025-1168,P168,Security Patch 168,A091,Asset 91,OT,Database,5.1,0.31,1,0,3,5,4,1,4.5,3881.02,3.8,0.72,0.02,0.14,0.64,175,Critical,9,28,,
V0169,CVE-2025-1169,P169,Security Patch 169,A094,Asset 94,Cloud,Web,7.8,0.16,0,0,3,4,1,0,5.4,2708.19,2.3,0.88,0.26,0.45,0.73,379,Low,39,9,,P110
V0170,CVE-2025-1170,P170,Security Patch 170,A034,Asset 34,DataLake,Gateway,7.9,0.94,1,0,5,3,2,1,1.0,3751.87,2.7,0.94,0.13,0.2,0.6,43,High,33,20,P047,
V0171,CVE-2025-1171,P171,Security Patch 171,A090,Asset 90,OT,Auth,9.8,0.19,0,0,2,1,3,0,4.1,3649.85,2.3,0.67,0.41,0.12,0.36,160,Low,16,6,P068,
V0172,CVE-2025-1172,P172,Security Patch 172,A065,Asset 65,OT,API,8.7,0.73,0,0,1,5,5,1,5.1,4716.17,4.8,0.71,0.06,0.32,0.57,314,High,11,14,,
V0173,CVE-2025-1173,P173,Security Patch 173,A022,Asset 22,ERP,Database,7.6,0.45,1,1,5,4,2,0,4.3,2257.38,3.1,0.76,0.19,0.35,0.37,85,Critical,28,37,P167,
V0174,CVE-2025-1174,P174,Security Patch 174,A074,Asset 74,ERP,Database,9.3,0.3,1,0,3,2,1,0,6.4,5258.41,3.1,0.94,0.35,0.65,0.41,195,High,29,20,,
V0175,CVE-2025-1175,P175,Security Patch 175,A013,Asset 13,Cloud,Auth,7.0,0.34,0,1,1,3,5,1,1.3,623.27,1.7,0.72,0.24,0.05,0.18,412,Medium,18,34,P027,
V0176,CVE-2025-1176,P176,Security Patch 176,A075,Asset 75,DataLake,Payment,6.9,0.4,1,1,5,2,5,1,5.4,3265.59,5.8,0.83,0.14,0.25,0.74,156,Medium,19,56,,P125
V0177,CVE-2025-1177,P177,Security Patch 177,A074,Asset 74,OT,Database,6.4,0.52,0,0,2,4,5,0,6.0,1584.75,3.9,0.7,0.38,0.4,0.43,79,Low,41,0,,
V0178,CVE-2025-1178,P178,Security Patch 178,A050,Asset 50,ERP,API,6.0,0.28,1,0,2,4,2,0,4.2,618.55,5.9,0.89,0.14,0.53,0.18,203,Critical,8,48,,
V0179,CVE-2025-1179,P179,Security Patch 179,A006,Asset 6,CRM,Payment,6.6,0.52,1,0,1,3,4,0,2.4,3640.51,4.5,0.65,0.26,0.49,0.44,319,Low,20,2,P136,
V0180,CVE-2025-1180,P180,Security Patch 180,A061,Asset 61,Endpoints,Auth,7.1,0.16,0,0,3,1,5,0,1.2,1249.03,4.9,0.84,0.23,0.41,0.23,318,Low,17,34,,
V0181,CVE-2025-1181,P181,Security Patch 181,A066,Asset 66,CRM,Gateway,9.0,0.42,0,0,5,1,5,1,4.1,2200.23,5.9,0.71,0.23,0.49,0.57,242,Medium,8,46,,
V0182,CVE-2025-1182,P182,Security Patch 182,A011,Asset 11,OT,Gateway,8.3,0.74,0,0,5,3,5,0,2.1,1253.88,5.1,0.8,0.12,0.35,0.25,294,Low,22,5,,
V0183,CVE-2025-1183,P183,Security Patch 183,A040,Asset 40,OT,API,9.1,0.62,1,0,3,3,1,0,2.5,849.12,2.3,0.67,0.15,0.55,0.51,401,High,5,29,,
V0184,CVE-2025-1184,P184,Security Patch 184,A043,Asset 43,OT,Auth,7.8,0.35,0,1,1,2,2,0,7.3,4923.37,4.7,0.65,0.14,0.11,0.47,1,Critical,20,33,P109,
V0185,CVE-2025-1185,P185,Security Patch 185,A069,Asset 69,DataLake,Gateway,9.7,0.82,1,0,4,5,5,0,2.8,2847.24,1.4,0.92,0.25,0.43,0.51,42,Critical,28,31,,
V0186,CVE-2025-1186,P186,Security Patch 186,A017,Asset 17,ERP,Auth,5.1,0.83,1,0,1,3,2,0,1.1,2576.45,3.6,0.74,0.15,0.55,0.49,348,Medium,29,49,,
V0187,CVE-2025-1187,P187,Security Patch 187,A048,Asset 48,DataLake,Gateway,5.2,0.23,1,0,4,4,3,1,1.4,4191.97,0.5,0.73,0.12,0.52,0.56,391,Critical,31,8,,
V0188,CVE-2025-1188,P188,Security Patch 188,A086,Asset 86,Cloud,Auth,8.6,0.91,1,1,3,1,1,0,4.7,2088.74,0.7,0.68,0.09,0.42,0.42,49,Critical,27,6,,
V0189,CVE-2025-1189,P189,Security Patch 189,A078,Asset 78,CRM,API,7.0,0.52,0,0,4,5,4,0,1.7,2503.32,5.5,0.7,0.39,0.64,0.34,16,Low,10,20,,
V0190,CVE-2025-1190,P190,Security Patch 190,A034,Asset 34,CRM,API,9.3,0.68,1,1,1,1,2,1,3.4,4663.3,6.0,0.74,0.09,0.32,0.07,18,Medium,35,4,P167,
V0191,CVE-2025-1191,P191,Security Patch 191,A010,Asset 10,DataLake,Auth,4.6,0.29,0,0,2,4,5,1,2.9,1590.23,5.9,0.94,0.24,0.51,0.13,96,Low,40,56,,
V0192,CVE-2025-1192,P192,Security Patch 192,A061,Asset 61,Cloud,Web,6.6,0.48,0,0,4,3,4,0,4.8,3393.26,4.8,0.71,0.03,0.4,0.59,27,High,16,58,P058,
V0193,CVE-2025-1193,P193,Security Patch 193,A011,Asset 11,ERP,Gateway,5.4,0.94,1,0,1,4,4,1,5.3,1084.08,1.0,0.96,0.07,0.44,0.36,399,Low,18,34,P176,
V0194,CVE-2025-1194,P194,Security Patch 194,A088,Asset 88,ERP,Gateway,4.4,0.31,1,0,4,2,4,1,1.5,3726.15,0.8,0.66,0.36,0.44,0.49,47,Medium,34,2,,
V0195,CVE-2025-1195,P195,Security Patch 195,A001,Asset 1,DataLake,Payment,5.0,0.71,0,0,5,4,2,1,2.4,675.23,4.5,0.97,0.3,0.4,0.22,322,High,16,59,P111,
V0196,CVE-2025-1196,P196,Security Patch 196,A088,Asset 88,Cloud,Database,5.8,0.48,1,0,5,3,2,1,2.0,2220.15,5.5,0.8,0.4,0.16,0.64,393,High,40,9,P070,
V0197,CVE-2025-1197,P197,Security Patch 197,A074,Asset 74,Endpoints,Payment,6.2,0.37,0,1,3,3,5,1,4.6,645.36,3.4,0.78,0.23,0.39,0.6,332,Low,10,24,,
V0198,CVE-2025-1198,P198,Security Patch 198,A042,Asset 42,CRM,API,6.7,0.45,0,1,4,3,1,1,4.6,638.34,5.9,0.95,0.12,0.28,0.24,258,Critical,28,44,,
V0199,CVE-2025-1199,P199,Security Patch 199,A057,Asset 57,OT,Database,6.3,0.37,1,0,2,3,3,0,3.0,2227.16,5.1,0.92,0.42,0.61,0.49,66,Medium,28,34,P082,
V0200,CVE-2025-1200,P200,Security Patch 200,A035,Asset 35,DataLake,Payment,5.6,0.56,1,1,4,3,1,1,7.0,1738.49,0.9,0.66,0.21,0.38,0.4,84,High,10,25,,
V0201,CVE-2025-1201,P201,Security Patch 201,A025,Asset 25,OT,Auth,8.7,0.59,0,0,4,1,2,0,1.0,3781.7,3.3,0.61,0.33,0.13,0.1,70,High,39,20,,
V0202,CVE-2025-1202,P202,Security Patch 202,A061,Asset 61,OT,Payment,4.4,0.32,1,0,1,2,4,1,6.6,1795.63,1.5,0.74,0.27,0.36,0.34,13,High,15,42,P174,
V0203,CVE-2025-1203,P203,Security Patch 203,A005,Asset 5,Endpoints,Auth,6.3,0.5,1,1,3,4,4,0,2.4,2062.96,2.5,0.6,0.03,0.24,0.19,390,Medium,22,38,,
V0204,CVE-2025-1204,P204,Security Patch 204,A016,Asset 16,OT,Payment,6.5,0.78,1,0,2,1,1,1,2.4,2191.55,3.4,0.95,0.14,0.32,0.42,402,Medium,7,11,,
V0205,CVE-2025-1205,P205,Security Patch 205,A074,Asset 74,Endpoints,Auth,5.9,0.78,1,0,4,1,5,1,6.8,827.26,5.9,0.84,0.11,0.1,0.67,273,Critical,30,58,,
V0206,CVE-2025-1206,P206,Security Patch 206,A070,Asset 70,Endpoints,Database,4.2,0.88,1,0,1,1,4,1,7.1,969.11,4.8,0.66,0.2,0.57,0.13,29,Medium,33,52,P028,P004
V0207,CVE-2025-1207,P207,Security Patch 207,A052,Asset 52,OT,API,7.7,0.55,1,0,4,4,2,0,3.6,5475.94,3.7,0.66,0.2,0.14,0.73,288,Medium,12,47,,
V0208,CVE-2025-1208,P208,Security Patch 208,A064,Asset 64,Endpoints,API,6.1,0.18,1,0,5,2,2,0,2.7,1085.01,3.7,0.94,0.21,0.22,0.53,219,Medium,6,12,P049,
V0209,CVE-2025-1209,P209,Security Patch 209,A005,Asset 5,CRM,Gateway,9.3,0.68,0,0,4,3,4,0,7.0,464.57,1.3,0.87,0.06,0.13,0.41,381,Medium,18,23,,
V0210,CVE-2025-1210,P210,Security Patch 210,A080,Asset 80,ERP,API,7.5,0.41,0,1,1,3,2,0,5.2,2857.52,4.5,0.6,0.16,0.57,0.06,64,Medium,42,46,,
V0211,CVE-2025-1211,P211,Security Patch 211,A028,Asset 28,Endpoints,Payment,5.9,0.32,1,0,2,3,1,1,6.8,3029.13,1.0,0.66,0.24,0.06,0.43,278,Critical,33,31,,
V0212,CVE-2025-1212,P212,Security Patch 212,A026,Asset 26,OT,Web,4.5,0.39,0,0,5,1,2,1,6.8,5219.63,5.1,0.75,0.26,0.17,0.15,273,Medium,15,14,P165,
V0213,CVE-2025-1213,P213,Security Patch 213,A046,Asset 46,ERP,API,5.9,0.81,0,0,5,2,2,0,5.8,3676.11,1.2,0.83,0.4,0.48,0.13,26,Low,40,44,,
V0214,CVE-2025-1214,P214,Security Patch 214,A038,Asset 38,DataLake,Gateway,4.6,0.59,1,0,1,2,2,0,5.6,682.28,2.5,0.8,0.17,0.56,0.21,184,High,31,5,,
V0215,CVE-2025-1215,P215,Security Patch 215,A050,Asset 50,Endpoints,Auth,5.7,0.53,1,1,1,3,2,1,1.5,4189.57,2.8,0.71,0.35,0.46,0.36,360,Medium,26,27,P001,
V0216,CVE-2025-1216,P216,Security Patch 216,A001,Asset 1,OT,Payment,8.6,0.65,0,0,4,4,2,0,6.0,3758.26,0.8,0.77,0.04,0.64,0.74,16,Medium,33,0,P021,
V0217,CVE-2025-1217,P217,Security Patch 217,A063,Asset 63,Cloud,Payment,8.9,0.92,1,1,1,2,4,0,4.0,3075.82,4.7,0.68,0.1,0.64,0.13,102,High,19,8,,
V0218,CVE-2025-1218,P218,Security Patch 218,A010,Asset 10,Cloud,API,8.4,0.43,0,0,5,3,5,1,6.3,4792.2,4.4,0.88,0.22,0.47,0.2,292,Low,39,34,,
V0219,CVE-2025-1219,P219,Security Patch 219,A059,Asset 59,CRM,Payment,7.3,0.64,1,0,2,1,2,1,4.1,1745.43,4.8,0.65,0.13,0.59,0.09,247,Low,28,38,P054,
V0220,CVE-2025-1220,P220,Security Patch 220,A037,Asset 37,OT,API,7.0,0.33,1,0,1,3,2,0,7.2,4741.84,2.1,0.88,0.07,0.6,0.19,307,Critical,31,47,,
V0221,CVE-2025-1221,P221,Security Patch 221,A045,Asset 45,Endpoints,API,4.1,0.65,1,0,4,3,4,1,0.9,2485.3,5.4,0.79,0.28,0.56,0.31,204,Critical,35,5,,P018
V0222,CVE-2025-1222,P222,Security Patch 222,A014,Asset 14,OT,Database,7.6,0.73,1,0,5,1,2,0,1.1,3445.95,1.5,0.77,0.15,0.52,0.7,189,Low,27,30,,P132
V0223,CVE-2025-1223,P223,Security Patch 223,A083,Asset 83,Endpoints,Auth,7.8,0.96,0,0,3,1,1,0,2.8,508.8,5.0,0.91,0.41,0.52,0.19,259,Critical,16,53,P194,
V0224,CVE-2025-1224,P224,Security Patch 224,A019,Asset 19,Endpoints,Gateway,9.3,0.71,0,0,2,3,4,0,2.2,2617.88,2.8,0.9,0.2,0.4,0.59,180,Low,27,16,P096,
V0225,CVE-2025-1225,P225,Security Patch 225,A020,Asset 20,Cloud,Gateway,5.0,0.75,0,0,2,2,2,0,3.0,1934.54,3.1,0.65,0.38,0.62,0.35,93,Critical,24,53,P065,P209
V0226,CVE-2025-1226,P226,Security Patch 226,A085,Asset 85,ERP,Auth,7.6,0.76,1,1,5,2,1,0,7.1,1921.03,0.5,0.59,0.39,0.36,0.36,135,Medium,38,6,P218,
V0227,CVE-2025-1227,P227,Security Patch 227,A086,Asset 86,Endpoints,Gateway,8.7,0.84,1,1,1,3,2,0,2.7,1088.08,5.3,0.83,0.08,0.3,0.72,144,High,17,3,,
V0228,CVE-2025-1228,P228,Security Patch 228,A045,Asset 45,Endpoints,Gateway,9.0,0.67,1,1,5,3,2,1,7.2,864.05,4.4,0.69,0.08,0.34,0.38,276,Low,11,13,P013,
V0229,CVE-2025-1229,P229,Security Patch 229,A028,Asset 28,DataLake,Gateway,5.3,0.68,0,0,3,3,4,1,4.1,787.14,5.6,0.82,0.34,0.58,0.6,180,Low,18,17,,
V0230,CVE-2025-1230,P230,Security Patch 230,A097,Asset 97,CRM,Auth,7.6,0.53,0,1,3,5,2,0,6.8,4734.96,3.4,0.86,0.3,0.18,0.58,37,High,44,25,,P070
V0231,CVE-2025-1231,P231,Security Patch 231,A069,Asset 69,CRM,API,6.1,0.33,0,0,1,3,1,0,3.7,1657.04,5.3,0.65,0.17,0.45,0.54,2,Medium,18,27,P207,
V0232,CVE-2025-1232,P232,Security Patch 232,A083,Asset 83,OT,Web,7.5,0.7,1,0,5,2,2,0,2.4,2379.31,4.8,0.78,0.24,0.07,0.11,148,High,9,51,P027,P063
V0233,CVE-2025-1233,P233,Security Patch 233,A095,Asset 95,CRM,Auth,4.2,0.16,0,1,1,2,3,1,4.4,4863.46,3.3,0.89,0.21,0.4,0.11,284,High,32,58,P113,P190
V0234,CVE-2025-1234,P234,Security Patch 234,A044,Asset 44,Cloud,Database,8.2,0.53,1,1,4,3,5,1,0.8,1552.55,4.8,0.87,0.15,0.08,0.55,124,High,18,6,,
V0235,CVE-2025-1235,P235,Security Patch 235,A032,Asset 32,Endpoints,Database,4.4,0.34,0,0,2,5,5,0,4.2,3074.08,0.6,0.97,0.17,0.16,0.57,264,High,22,51,P110,
V0236,CVE-2025-1236,P236,Security Patch 236,A092,Asset 92,Endpoints,Gateway,9.6,0.49,1,1,5,2,3,0,4.7,4146.89,3.7,0.8,0.35,0.22,0.54,234,Medium,12,7,P126,
V0237,CVE-2025-1237,P237,Security Patch 237,A019,Asset 19,Cloud,Gateway,4.6,0.35,1,1,2,1,1,0,4.5,1545.11,5.5,0.95,0.29,0.29,0.7,399,High,11,41,P055,
V0238,CVE-2025-1238,P238,Security Patch 238,A094,Asset 94,DataLake,Payment,9.4,0.76,0,0,4,5,2,1,7.4,2103.02,5.8,0.75,0.27,0.54,0.66,283,Low,41,35,,P118
V0239,CVE-2025-1239,P239,Security Patch 239,A029,Asset 29,Endpoints,Gateway,9.4,0.39,0,0,4,2,2,0,2.0,5320.95,3.3,0.76,0.35,0.05,0.7,89,Low,29,33,,
V0240,CVE-2025-1240,P240,Security Patch 240,A018,Asset 18,DataLake,Auth,7.9,0.28,0,0,5,1,5,1,2.8,2722.72,4.9,0.61,0.17,0.16,0.13,290,High,42,5,,
V0241,CVE-2025-1241,P241,Security Patch 241,A051,Asset 51,CRM,Database,8.3,0.23,0,0,5,2,4,1,6.9,5158.89,4.5,0.94,0.25,0.1,0.6,136,Low,43,40,P085,
V0242,CVE-2025-1242,P242,Security Patch 242,A022,Asset 22,DataLake,Database,5.8,0.94,1,1,4,5,1,1,1.3,5313.72,0.9,0.91,0.41,0.46,0.67,219,Critical,25,42,,P061
V0243,CVE-2025-1243,P243,Security Patch 243,A069,Asset 69,CRM,Auth,8.3,0.47,0,0,3,4,4,0,0.8,2342.1,0.8,0.69,0.09,0.44,0.1,161,Critical,28,40,P178,
V0244,CVE-2025-1244,P244,Security Patch 244,A087,Asset 87,CRM,Database,7.6,0.83,1,1,3,2,5,0,6.3,1090.55,3.7,0.64,0.27,0.13,0.27,96,Low,37,4,,
V0245,CVE-2025-1245,P245,Security Patch 245,A025,Asset 25,CRM,Web,5.8,0.8,0,0,4,5,5,1,2.1,1353.91,3.8,0.84,0.09,0.5,0.37,222,Critical,41,11,,
V0246,CVE-2025-1246,P246,Security Patch 246,A071,Asset 71,Endpoints,Payment,4.8,0.69,0,0,5,5,5,0,5.4,1265.35,5.2,0.64,0.07,0.39,0.55,369,Medium,31,10,,
V0247,CVE-2025-1247,P247,Security Patch 247,A066,Asset 66,OT,Auth,7.4,0.93,0,0,3,5,1,1,6.0,3234.89,0.5,0.86,0.24,0.5,0.08,144,High,5,29,,
V0248,CVE-2025-1248,P248,Security Patch 248,A074,Asset 74,OT,Gateway,7.6,0.53,0,1,5,4,1,0,2.9,4089.62,1.6,0.67,0.12,0.5,0.52,2,Low,9,40,,P157
V0249,CVE-2025-1249,P249,Security Patch 249,A008,Asset 8,ERP,Gateway,4.2,0.57,1,0,3,4,5,1,0.5,2440.28,2.6,0.99,0.18,0.59,0.38,369,Low,40,27,,
V0250,CVE-2025-1250,P250,Security Patch 250,A050,Asset 50,Endpoints,Payment,4.2,0.75,1,0,1,4,2,1,1.4,2741.43,5.7,0.96,0.35,0.1,0.51,240,Critical,9,45,,
V0251,CVE-2025-1251,P251,Security Patch 251,A063,Asset 63,Cloud,API,4.5,0.58,0,1,1,3,1,0,5.8,3322.26,3.0,0.97,0.04,0.3,0.24,212,Critical,26,26,,
V0252,CVE-2025-1252,P252,Security Patch 252,A048,Asset 48,CRM,Gateway,9.7,0.68,1,0,2,5,4,1,3.9,604.8,5.6,0.9,0.23,0.09,0.34,176,Critical,20,52,,
V0253,CVE-2025-1253,P253,Security Patch 253,A032,Asset 32,Endpoints,Auth,4.9,0.17,1,1,1,2,5,1,1.9,1837.77,5.9,0.92,0.38,0.31,0.34,328,Critical,37,47,,
V0254,CVE-2025-1254,P254,Security Patch 254,A068,Asset 68,Endpoints,Gateway,7.8,0.51,0,1,4,2,5,1,1.7,792.78,4.0,0.66,0.24,0.48,0.24,118,High,19,28,P206,
V0255,CVE-2025-1255,P255,Security Patch 255,A090,Asset 90,Cloud,Auth,9.4,0.33,0,0,3,1,2,0,6.5,1474.53,2.1,0.8,0.22,0.19,0.24,195,Low,7,2,P051,
V0256,CVE-2025-1256,P256,Security Patch 256,A010,Asset 10,ERP,Auth,7.7,0.54,1,0,3,1,5,1,3.5,896.68,1.0,0.79,0.02,0.52,0.19,405,Critical,16,48,,P157
V0257,CVE-2025-1257,P257,Security Patch 257,A002,Asset 2,Endpoints,Auth,7.9,0.37,0,0,4,2,4,1,3.8,3203.56,0.9,0.8,0.33,0.37,0.23,356,High,7,54,,
V0258,CVE-2025-1258,P258,Security Patch 258,A032,Asset 32,Endpoints,Gateway,6.5,0.77,1,0,5,4,2,1,6.4,847.97,3.9,0.89,0.24,0.56,0.32,86,High,31,45,P071,P168
V0259,CVE-2025-1259,P259,Security Patch 259,A024,Asset 24,ERP,Payment,6.8,0.58,1,0,3,5,4,0,3.7,2636.62,1.9,0.79,0.37,0.33,0.55,142,High,27,16,,
V0260,CVE-2025-1260,P260,Security Patch 260,A092,Asset 92,OT,API,4.6,0.18,1,0,5,5,5,0,0.6,264.56,3.8,0.89,0.13,0.39,0.31,338,High,33,57,,
V0261,CVE-2025-1261,P261,Security Patch 261,A086,Asset 86,CRM,Auth,7.7,0.59,0,0,5,1,1,1,4.1,4812.4,1.3,0.67,0.2,0.59,0.72,136,Medium,32,5,,
V0262,CVE-2025-1262,P262,Security Patch 262,A023,Asset 23,CRM,Gateway,8.2,0.75,1,1,4,3,3,0,5.2,2768.42,2.0,0.9,0.25,0.6,0.3,68,Critical,7,10,P245,
V0263,CVE-2025-1263,P263,Security Patch 263,A008,Asset 8,Cloud,API,6.2,0.22,1,0,3,1,2,0,5.8,3961.23,5.9,0.63,0.24,0.58,0.57,179,Low,35,4,P143,
V0264,CVE-2025-1264,P264,Security Patch 264,A043,Asset 43,ERP,Payment,8.8,0.91,0,0,3,3,5,0,7.4,872.05,4.4,0.6,0.17,0.21,0.37,30,Low,30,7,,
V0265,CVE-2025-1265,P265,Security Patch 265,A012,Asset 12,OT,API,7.6,0.25,0,0,2,3,2,1,6.1,1528.46,2.4,0.77,0.2,0.44,0.14,271,Low,33,30,,
